-0.70313,-0.45313,-0.28125,0.29971,0.64151,0.30596,0.039415,-0.068177,0.027697
-0.64063,0.015625,1.0781,0.23467,0.55702,-0.66025,-0.068177,0.10759,0.14807
0.09375,0.98438,0.0625,0.17197,-0.77513,-0.31185,0.0010653,-0.066046,0.030893
-0.25,1.0156,0.03125,0.71284,-0.51018,-0.048949,-0.18642,0.084156,0.35473
-0.75,-0.34375,-0.23438,0.28427,0.65189,0.25815,0.10546,-0.17683,0.10546
-0.73438,0.10938,1.1406,0.24319,0.56121,-0.66734,-0.22264,0.4783,0.41013
0.10938,0.95313,0.0625,0.17413,-0.7751,-0.30687,-0.0074569,-0.077764,0.035154
-0.14063,1.0938,-0,0.70867,-0.52248,-0.041729,-0.19175,0.15127,0.45806
-0.70313,-0.23438,-0.21875,0.3087,0.63978,0.29788,0.022371,-0.29401,0.35793
-0.78125,0.20313,1.3281,0.26928,0.56151,-0.64518,-0.4048,1.0152,0.67857
0.125,1,0.0625,0.16382,-0.77923,-0.30465,-0.030893,-0.10227,0.056459
-0.03125,1.2344,-0.015625,0.69801,-0.52874,-0.046919,-0.17151,0.35899,0.7084
-0.73438,-0.125,-0.23438,0.30968,0.64142,0.25038,0.054328,-0.48789,0.66153
-0.89063,0.32813,1.4688,0.29733,0.57007,-0.63985,-0.4783,1.2687,0.85541
0.09375,0.96875,0.078125,0.16365,-0.78126,-0.31206,-0.037284,-0.14914,0.074569
0.125,1.4375,-0.046875,0.69819,-0.55532,-0.027387,-0.18003,0.56672,1.029
-0.875,-0.03125,-0.3125,0.33205,0.63457,0.27562,0.18109,-0.60933,0.79256
-1.1719,0.5,1.5469,0.35344,0.55606,-0.61244,-0.39841,2.106,1.028
0.078125,0.96875,0.09375,0.15542,-0.77532,-0.31471,-0.042611,-0.19814,0.070307
0.15625,1.4375,-0.17188,0.66657,-0.57601,-0.020798,0.28762,0.44528,1.5723
-0.92188,-0.015625,-0.28125,0.35233,0.62235,0.28839,0.41013,-0.604,1.1516
-1.3594,0.45313,1.5469,0.41379,0.54829,-0.59218,0.25673,3.5271,0.94489
0.09375,0.9375,0.09375,0.16984,-0.78119,-0.31192,-0.022371,-0.25992,0.047937
0.21875,1.3438,-0.23438,0.65216,-0.61288,0.010673,0.81493,0.40693,2.0677
-0.95313,0.03125,-0.34375,0.38088,0.6083,0.25381,0.52304,-0.4048,1.5659
-1.4844,0.26563,1.3438,0.50225,0.51174,-0.54262,1.3156,6.2009,1.0109
0.09375,0.96875,0.09375,0.1554,-0.77331,-0.31718,-0.028762,-0.27484,0.02024
0.39063,1.4375,-0.28125,0.60365,-0.64392,0.019303,0.97791,0.35367,2.5662
-1.4844,0.28125,1.3281,0.63656,0.47369,-0.4392,1.3284,7.1415,1.0866
0.078125,0.96875,0.09375,0.14928,-0.76734,-0.31731,0.0095874,-0.25992,0.0042611
0.46875,1.4375,-0.25,0.53243,-0.69956,0.061772,1.1579,0.18855,3.0935
-1.375,0.21875,1.2344,0.69537,0.44533,-0.36595,1.2528,8.6425,1.3902
0.015625,0.96875,0.078125,0.14706,-0.78145,-0.31739,-0.014914,-0.3036,-0.0085221
0.48438,1.4531,-0.23438,0.49681,-0.71406,0.078168,1.8056,-0.088417,3.493
-1.1563,0.10938,1.0781,0.78779,0.4031,-0.1884,1.2261,9.3072,1.6884
-0,0.96875,0.078125,0.14298,-0.77747,-0.31748,0.0031958,-0.29827,0.0042611
0.54688,1.4531,-0.17188,0.42179,-0.77164,0.14517,2.4725,-0.34408,3.7444
-1.1563,0.046875,0.90625,0.82125,0.3788,-0.088986,0.88417,8.8417,1.9761
0.046875,1.0313,0.0625,0.14302,-0.76942,-0.31993,0.019175,-0.25034,0.0085221
0.54688,1.4531,-0.14063,0.37387,-0.77996,0.17859,3.0594,-0.57418,3.9212
-1.2031,0.10938,0.6875,0.8301,0.33804,0.099273,0.49428,8.5168,1.86
-0,1,0.078125,0.15523,-0.77935,-0.32213,0.0010653,-0.21625,0.017044
0.51563,1.4375,-0.17188,0.3431,-0.80039,0.23198,3.4184,-0.79895,4.0533
-1,0.34375,0.51563,0.79885,0.31791,0.32318,0.28762,8.651,1.584
-0.015625,1,0.078125,0.1389,-0.77349,-0.31757,0.029827,-0.19601,0.039415
0.60938,1.2188,-0.21875,0.24322,-0.79651,0.30133,3.5463,-0.87565,4.048
-1.4531,0.3125,-0.42188,0.62495,0.26846,0.32594,0.59442,1.5958,4.5572
-0.75,0.51563,0.3125,0.75696,0.29712,0.4069,0.55394,8.7884,1.0674
-0.03125,0.96875,0.09375,0.1388,-0.77752,-0.32004,0.046872,-0.16405,0.045806
0.76563,1.1875,-0.1875,0.17984,-0.7922,0.40837,3.3353,-0.85754,3.9447
-1.5156,0.48438,-0.39063,0.61894,0.2188,0.31738,0.5827,1.5958,4.5412
-0.57813,0.53125,0.015625,0.70459,0.31161,0.48819,0.82878,8.5083,0.59335
-0.046875,0.96875,0.015625,0.14086,-0.77347,-0.32246,0.064981,-0.098004,0.026632
0.96875,1.0313,-0.10938,0.12987,-0.77183,0.43455,3.2512,-0.74675,3.6741
-1.5781,0.57813,-0.3125,0.64508,0.13947,0.37759,0.64235,1.4232,4.5668
-0.48438,0.4375,-0.1875,0.58003,0.31538,0.63102,0.83623,7.7786,0.41119
