-0.26563,0.015625,0.9375,0.38218,0.36646,-0.74565,-0.0010653,-0.018109,0.0095874
0.046875,0.95313,-0.10938,0.22417,-0.81858,-0.14776,-0.022371,0.026632,0.018109
-0,0.92188,0.45313,0.35613,-0.68182,-0.25701,-0.15766,-0.0063916,0.015979
-0.25,0.03125,0.95313,0.3694,0.35809,-0.73383,-0.022371,-0.0053263,0.015979
0.0625,0.9375,-0.125,0.24881,-0.83641,-0.14228,-0.011718,0.021305,0.017044
0.015625,0.90625,0.42188,0.35412,-0.67361,-0.25454,-0.083091,0.0053263,0.0095874
-0.23438,0.046875,0.98438,0.3841,0.35604,-0.75532,-0.042611,-0.0031958,0.0042611
0.03125,0.9375,-0.125,0.22396,-0.83267,-0.15026,-0.0042611,0.02024,0.0095874
0.015625,0.89063,0.42188,0.34989,-0.67569,-0.25464,-0.054328,0.0085221,0.0063916
-0.26563,0.03125,0.9375,0.36504,0.34973,-0.73394,-0.0095874,-0.043676,0.0074569
0.046875,0.92188,-0.09375,0.24471,-0.84248,-0.13745,-0.0053263,0.021305,0.0063916
-0,0.875,0.42188,0.35198,-0.67158,-0.25703,-0.091613,-0.010653,0.0021305
-0.26563,0.0625,0.96875,0.38215,0.35815,-0.74328,-0.015979,-0.015979,-0.0063916
0.078125,0.92188,-0.10938,0.23237,-0.82653,-0.14511,-0.010653,0.021305,0.0095874
0.015625,0.90625,0.42188,0.35212,-0.6285,-0.26414,-0.13422,-0.026632,-0.0031958
-0.25,0.0625,0.98438,0.35423,0.34548,-0.73655,-0.0085221,-0.0063916,-0.010653
0.0625,0.95313,-0.09375,0.25298,-0.83636,-0.13971,-0.0095874,0.019175,0.014914
-0,0.90625,0.42188,0.35414,-0.68385,-0.24968,-0.066046,-0.027697,-0.0085221
-0.28125,0.078125,0.95313,0.37558,0.35599,-0.75064,0.0042611,-0.025566,-0.019175
0.0625,0.95313,-0.14063,0.22813,-0.82458,-0.15262,-0.019175,-0.012783,0.021305
0.046875,0.875,0.4375,0.35632,-0.66537,-0.25198,-0.095874,-0.036219,-0.014914
-0.29688,0.10938,0.98438,0.36512,0.36429,-0.73628,-0.027697,-0.082025,-0.030893
0.10938,0.95313,-0.10938,0.25289,-0.84039,-0.14219,-0.025566,-0.019175,0.021305
0.03125,0.92188,0.40625,0.35615,-0.68592,-0.25458,-0.1289,-0.042611,-0.012783
-0.28125,0.20313,1.0156,0.37153,0.36433,-0.73859,-0.051133,-0.051133,-0.030893
0.078125,0.92188,-0.10938,0.22817,-0.82457,-0.15015,-0.028762,-0.062851,0.029827
0.15625,0.95313,0.40625,0.35629,-0.66333,-0.25443,-0.13848,-0.043676,-0.013848
-0.32813,0.23438,1.0469,0.36926,0.3622,-0.74588,-0.013848,-0.090547,-0.023436
0.10938,0.96875,-0.10938,0.24271,-0.82843,-0.14241,-0.050067,-0.095874,0.029827
0.21875,0.98438,0.34375,0.36245,-0.69613,-0.25205,-0.10013,-0.069242,0.0053263
-0.375,0.3125,1.0781,0.36704,0.36216,-0.75075,0.031958,-0.10653,-0.049002
0.09375,0.98438,-0.10938,0.22604,-0.82661,-0.15267,-0.039415,-0.13103,0.021305
0.26563,1.0156,0.375,0.3541,-0.65517,-0.26181,-0.12357,-0.11185,0.056459
-0.34375,0.48438,1.1719,0.37139,0.36014,-0.74586,0.029827,-0.0010653,-0.029827
0.09375,0.98438,-0.078125,0.24249,-0.83046,-0.15229,-0.026632,-0.16299,0.013848
0.4375,1.0469,0.3125,0.36245,-0.71048,-0.24722,-0.0031958,-0.19068,0.16299
-0.45313,0.67188,1.2344,0.35645,0.35382,-0.73647,0.21625,-0.0021305,-0.076699
0.0625,0.95313,-0.0625,0.21777,-0.8247,-0.15533,0.02024,-0.17151,-0.0010653
0.60938,1.1563,0.29688,0.34765,-0.67574,-0.26208,0.061785,-0.36326,0.2791
-0.9375,-0.15625,-0.14063,0.72775,0.45442,0.06626,-0.026632,0,-0.019175
-0.53125,0.70313,1.2656,0.37558,0.36014,-0.75303,0.45274,0.13422,-0.18323
0.03125,0.96875,-0.078125,0.23631,-0.83454,-0.14997,0.050067,-0.16085,-0.015979
0.625,1.1563,0.28125,0.3519,-0.71874,-0.24503,0.19494,-0.58696,0.41119
-0.9375,-0.14063,-0.20313,0.71485,0.46847,0.055708,-0.0021305,-0.0042611,-0.021305
