-0.76563,0.39063,-0.4375,0.28582,-0.3868,0.56473,-0.2056,0.37284,-0.12996
0.0625,-0.015625,-0.9375,0.236,-0.34799,0.81538,0.030893,0.0085221,-0.56992
0.10938,0.96875,-0.09375,0.0075877,-0.7172,0.62751,0.035154,-0.031958,0.077764
-0.09375,0.78125,-0.39063,-0.22309,-0.6562,0.57072,-0.13103,0.42824,-0.42184
-0.75,0.375,-0.45313,0.28202,-0.39039,0.55844,-0.22903,0.36752,-0.12783
-0,-0,-0.9375,0.23167,-0.35218,0.81529,0.052198,0.04048,-0.56672
0.10938,0.95313,-0.0625,0.0097695,-0.71516,0.6325,0.049002,-0.027697,0.07883
-0.125,0.84375,-0.42188,-0.2253,-0.65829,0.56573,-0.24288,0.43889,-0.44741
-0.71875,0.35938,-0.46875,0.2747,-0.38867,0.5583,-0.2546,0.36645,-0.12783
-0,-0,-0.92188,0.23383,-0.34594,0.81294,-0.0074569,0.10546,-0.5795
0.14063,0.92188,-0.046875,0.0035115,-0.71724,0.62988,0.033023,-0.017044,0.069242
-0.10938,0.875,-0.39063,-0.21707,-0.6624,0.55603,-0.24075,0.44315,-0.46126
-0.73438,0.39063,-0.48438,0.27471,-0.39751,0.5624,-0.31745,0.36112,-0.12357
0.10938,-0,-0.92188,0.22726,-0.34395,0.80318,-0.0063916,0.10972,-0.58803
0.14063,0.9375,-0.03125,0.0034597,-0.71323,0.62495,0.0031958,-0.04048,0.055394
-0.15625,0.82813,-0.4375,-0.21504,-0.66036,0.55116,-0.17577,0.4293,-0.46978
-0.71875,0.40625,-0.46875,0.27082,-0.39758,0.54993,-0.4016,0.39308,-0.10653
-0,-0,-0.9375,0.2294,-0.35016,0.8056,0.019175,0.051133,-0.61146
0.125,0.9375,-0.0625,0.0074941,-0.72123,0.62503,-0.010653,-0.031958,0.054328
-0.14063,0.79688,-0.40625,-0.21521,-0.67271,0.54615,-0.16085,0.45167,-0.48256
-0.6875,0.4375,-0.4375,0.26723,-0.4029,0.55603,-0.39841,0.39628,-0.091613
0.046875,-0,-0.90625,0.22941,-0.33978,0.80082,0.011718,0.089482,-0.60187
0.125,0.9375,-0.0625,0.003392,-0.71926,0.62494,-0.029827,-0.027697,0.050067
-0.17188,0.82813,-0.40625,-0.20886,-0.66856,0.54631,-0.23649,0.44848,-0.49002
-0.70313,0.42188,-0.45313,0.2579,-0.40653,0.54756,-0.37923,0.39841,-0.10013
0.0625,0.015625,-0.95313,0.23152,-0.33977,0.79844,-0.056459,0.087352,-0.59761
0.10938,0.95313,-0.0625,0.003392,-0.71926,0.62494,-0.027697,-0.031958,0.049002
-0.1875,0.84375,-0.375,-0.20479,-0.66449,0.53657,-0.2269,0.46019,-0.51026
-0.71875,0.42188,-0.46875,0.25613,-0.4083,0.55165,-0.36112,0.39521,-0.10653
0.078125,-0,-0.92188,0.23147,-0.33771,0.79362,-0.012783,0.05859,-0.59761
0.125,0.92188,-0.078125,0.003224,-0.72129,0.61752,-0.030893,-0.028762,0.049002
-0.17188,0.82813,-0.40625,-0.20289,-0.66863,0.52674,-0.19814,0.46659,-0.51452
-0.6875,0.4375,-0.46875,0.25614,-0.41184,0.55371,-0.33662,0.3835,-0.10866
0.078125,-0,-0.92188,0.23798,-0.33349,0.79617,0.0042611,0.0095874,-0.60187
0.125,0.9375,-0.046875,0.0033402,-0.71525,0.62001,-0.041545,-0.027697,0.051133
-0.15625,0.84375,-0.40625,-0.19656,-0.6686,0.52687,-0.19601,0.47724,-0.51239
-0.70313,0.40625,-0.45313,0.25235,-0.41896,0.54947,-0.29401,0.36432,-0.12144
0.046875,-0.015625,-0.92188,0.24208,-0.33144,0.78176,0.095874,-0.036219,-0.61892
0.14063,0.9375,-0.046875,-0.0028661,-0.72135,0.62232,-0.066046,-0.030893,0.053263
-0.14063,0.84375,-0.39063,-0.19883,-0.67276,0.51941,-0.27697,0.49535,-0.49535
-0.67188,0.39063,-0.48438,0.24873,-0.41368,0.54942,-0.24395,0.36112,-0.11931
0.015625,-0,-0.9375,0.24439,-0.3293,0.79146,0.12783,-0.057524,-0.63596
0.10938,0.9375,-0.03125,-0.0049317,-0.71735,0.61981,-0.10227,-0.035154,0.053263
-0.15625,0.8125,-0.39063,-0.20103,-0.681,0.51685,-0.32384,0.50494,-0.45167
-0.67188,0.42188,-0.46875,0.24688,-0.41546,0.54937,-0.24714,0.35367,-0.12677
0.03125,-0.015625,-0.95313,0.24218,-0.32311,0.78421,0.13209,-0.034088,-0.61892
0.10938,0.95313,-0.046875,0.0074682,-0.71922,0.62256,-0.089482,-0.070307,0.053263
-0.15625,0.82813,-0.39063,-0.19904,-0.67897,0.50951,-0.28762,0.51026,-0.45167
-0.67188,0.40625,-0.51563,0.23759,-0.41378,0.54092,-0.28016,0.34621,-0.14381
0.015625,-0.015625,-0.95313,0.24216,-0.31689,0.77941,0.068177,-0.0095874,-0.60187
0.15625,0.9375,-0.078125,0.0029625,-0.72734,0.60763,-0.051133,-0.073503,0.057524
-0.17188,0.8125,-0.39063,-0.19715,-0.68517,0.49966,-0.26951,0.48683,-0.4293
-0.64063,0.40625,-0.48438,0.23941,-0.42084,0.543,-0.29188,0.34728,-0.15659
0.03125,-0.015625,-0.90625,0.24433,-0.31894,0.78185,0.072438,0.02024,-0.61572
0.125,0.96875,-0.0625,0.0053348,-0.72126,0.62004,-0.09907,-0.049002,0.062851
-0.1875,0.79688,-0.39063,-0.19502,-0.68105,0.49973,-0.23649,0.49215,-0.41652
