-0,0.9375,-0.09375,0.25416,-0.82837,-0.18905,0.067112,0.062851,-0.018109
0.73438,0.09375,-0.375,-0.23761,-0.18028,0.88871,-0.42824,-0.18216,0.90654
0.3125,0.4375,-0.70313,0.13343,-0.19255,0.76057,0.092678,-0.29934,0.71373
-0.20313,0.67188,0.21875,-0.11896,-0.8707,0.31943,-0.063916,-0.64768,0.17683
-0,0.96875,-0.125,0.24402,-0.82244,-0.18433,0.079895,0.085221,-0.022371
0.70313,0.09375,-0.32813,-0.23974,-0.19055,0.89106,-0.52624,-0.26845,0.9353
0.29688,0.375,-0.6875,0.15589,-0.17816,0.78174,0.15979,-0.47724,0.76273
-0.17188,0.5625,0.20313,-0.10178,-0.86226,0.31492,0.11824,-0.74355,0.18429
-0.03125,0.95313,-0.09375,0.23183,-0.8105,-0.18213,0.082025,0.089482,-0.015979
0.625,0.046875,-0.3125,-0.23356,-0.1926,0.88379,-0.56033,-0.44848,1.0035
0.29688,0.35938,-0.65625,0.13089,-0.20682,0.72741,0.022371,-0.72331,0.78723
-0.14063,0.57813,0.21875,-0.0934,-0.8664,0.30297,0.25247,-0.83943,0.24182
-0,0.92188,-0.10938,0.2421,-0.82647,-0.17451,0.11718,0.13635,-0.010653
0.64063,0.015625,-0.39063,-0.24455,-0.201,0.86134,-0.61146,-0.5092,1.0344
0.29688,0.34375,-0.65625,0.17021,-0.18164,0.7655,-0.037284,-0.85541,0.72225
-0.17188,0.6875,0.1875,-0.10592,-0.86017,0.32452,0.29827,-1.0035,0.35899
-0.015625,0.92188,-0.078125,0.25045,-0.82637,-0.16938,0.11611,0.18962,0
0.70313,0.078125,-0.35938,-0.22512,-0.20484,0.88881,-0.72545,-0.66153,1.0376
0.3125,0.375,-0.67188,0.1528,-0.21552,0.72784,-0.067112,-0.9108,0.69775
-0.09375,0.64063,0.17188,-0.099409,-0.84765,0.32227,0.43143,-0.94489,0.51985
-0,0.9375,-0.078125,0.24225,-0.82244,-0.16956,0.10227,0.22371,0.014914
0.60938,0.046875,-0.39063,-0.22965,-0.21317,0.87389,-0.69562,-0.81919,1.045
0.29688,0.32813,-0.6875,0.19176,-0.19747,0.74936,-0.10866,-1.0408,0.72012
-0,0.625,0.09375,-0.12041,-0.84976,0.35571,0.62744,-0.92678,0.60933
-0,0.95313,-0.125,0.25242,-0.8344,-0.16935,0.088417,0.19601,0.030893
0.51563,-0,-0.40625,-0.19795,-0.22114,0.88189,-0.67857,-0.95022,1.0472
0.26563,0.3125,-0.67188,0.2085,-0.19908,0.76417,-0.1992,-1.1302,0.72864
-0,0.65625,0.046875,-0.11175,-0.83307,0.35111,0.69775,-1.061,0.55713
-0,0.9375,-0.10938,0.24219,-0.81842,-0.17449,0.095874,0.16831,0.035154
0.53125,-0.015625,-0.4375,-0.17463,-0.22916,0.89218,-0.85754,-1.0024,1.0504
0.26563,0.34375,-0.65625,0.22234,-0.22033,0.72926,-0.29401,-1.2858,0.67538
0.03125,0.6875,0.0625,-0.11975,-0.82052,0.38483,0.80534,-1.1164,0.47191
0.015625,0.92188,-0.125,0.24225,-0.82244,-0.16956,0.10333,0.16512,0.036219
0.5,0.03125,-0.5,-0.16869,-0.24768,0.87741,-1.1611,-1.175,1.0525
0.0625,0.75,0.015625,-0.11964,-0.81634,0.38968,0.75421,-1.0887,0.59548
